PaperID,Title,Year,Abstract,DOI
1599718bf756a0fb7157277b93f21cfcad04e383,Facial expression recognition using geometric features,2016,"Recognition of emotions by analyzing the facial expressions has been an important research area in last decade. Existing studies in the literature mostly seek for a classification model that is linking the emotions with the facial expressions that are defined by the basic components of face (such as eyes, mouth, and ear). In this regard, Artificial Neural Networks (ANN) has been a widely employed approach for classification purposes. Being different than the existing approaches, we searched for the points/landmarks that can contribute to accuracy of ANN model. With this purpose we have started our search with the 153 possible distances among 18 critical candidate points/landmarks. The 16 of these distances having significant contribution to the model accuracy was selected by using the correlation-based feature subset selection (CFS) method. The results indicated that our ANN model has 91.2% correct classification rate.",10.1109/IWSSIP.2016.7502700
0022160fefba1baa000f9d5c20a9a4caea9474ef,USB receiver/transmitter for FPGA implementation,2012,"The paper is a study of USB standard based on authors own concept of specialized digital architecture providing USB communication. Presented module connects peripheral device with a computer via USB cable. In accordance with functionality, the design was partitioned to three units. UTMI block deals with USB cable, time frame synchronization and serial transmission. PIE block, divided to two parts, is responsible for packet construction/extraction and byte oriented communication with the peripheral system. Each module is controlled by the dedicated Finite State Machine. The architecture was implemented in VHDL, verified and synthesized. Design complexity arises questions about feasibility of USB interface application in specialized devices and low-volume segments of electronic devices, especially when compared to traditional RS232/UART interfaces.",10.1109/ICSES.2012.6382226
334ee140b83834d9f66583b4a69ee826686e7dfe,Design and Implementation of a Strong Arbiter PUF for the Security of FPGA,2023,"Physical unclonable function (PUF) is a promising process for safe key generation on ICs and IoT devices for authentication and cryptographic applications. Each Physical Unclonable Function (PUF) stands apart due to tiny variations introduced during manufacturing, like minuscule gate delays. PUF provides responses when input challenges are given. One of the core advantages of Arbiter PUFs lies in their resilience against conventional attack methods like reverse engineering, side-channel attacks, and brute-force attempts. As the PUF’s distinctiveness and randomness stem from its physical structure, adversaries face formidable obstacles when attempting to simulate or forecast its behavior. Recently, researchers proved that some arbiter PUFs can be susceptible to modeling and Machine Learning (ML) Attacks. Researchers continue to explore countermeasures and improvements to enhance the security of Arbiter PUFs and other PUF variants. In our paper, utilizing a computer-aided (CAD) tool, a strong arbiter PUF (APUF) is designed and implemented on a Field Programmable Gate Array (FPGA). The challenges and responses of APUF are 64 bits, which makes it unpredictable and difficult to break using machine learning and deep learning algorithms. Our implemented APUF’s performance was evaluated based on inter and intra-hamming distance of responses. The arbiter PUF achieved 0.031% intra-hamming distance (HDintra) and 30% inter-hamming distance (HDinter), which are closely ideal.",10.1109/UEMCON59035.2023.10315970
1cea4d24bfeffc73a5d5069d7349edc0a84c6e2a,A review on bus protocols and conversion/translator between different protocols,2019,"Abstract A computer consists of different components/modules and different communication protocols are used among them. These protocols are needed to achieve the interoperability between two devices/modules. Different protocols cannot communicate directly, there is a need for conversion. A protocol converters block is needed. These compact protocol converters create low power, low voltage connection as well as smaller chip area, making it easy to add multiple devices or components. This paper give a brief description of some commonly used bus protocols such as Serial Peripheral Interface (SPI), Inter-Integrated Circuit (I2C), Advanced Microcontroller Bus Architecture (AMBA), Universal Serial Bus (USB), Peripheral Component Interconnect Express (PCIe) and Ethernet. A review of some protocol converter/translator are done with a view to explore their usability.",10.1080/02522667.2020.1715570
cd23c4a94aa04bf6134cb8b9c279298251693d26,USB Transceiver With a Serial Interface Engine and FIFO Queue for Efficient FPGA-to-FPGA Communication,2020,"This paper presents a universal serial bus (USB) transceiver with a serial interface engine (SIE) and an asynchronous first-in first-out (FIFO) queue for packet transformation and data transmission in field-programmable gate array (FPGA)-to-FPGA communication. The SIE block receives the data to be transmitted from the central processing unit of a PC and transfers those data to the universal transceiver macrocell interface, which handles data serialization and deserialization, bit stuffing, clock recovery, and clock synchronization. An asynchronous FIFO queue of 2 kilobits is designed to guarantee correct communication between two FPGA development boards. A parallel-in serial-out block converts parallel input data into serial data. A product identification (PID) check block determines whether the serial data are in the USB packet format. The cyclic redundancy check (CRC) checksums, namely CRC5 and CRC16, are presented with data check statements. After passing through the NRZI decoder, bit-unstuffing, PID check, and CRC16 blocks, the received serial data are converted into parallel output data by using a serial-in parallel-out block. The FPGA-to-FPGA communication design operates correctly. An application-specific integrated circuit (ASIC) of the USB transceiver is implemented using TSMC 0.18- $\mu \text{m}$ CMOS technology. The gate counts, power consumption, operating frequency, and chip area of the ASIC are 14,547, 2.6742 mW, 50 MHz, and $0.7\times0.67$ mm2, respectively, at a supply voltage of 1.8 V and total pin number of 38.",10.1109/ACCESS.2020.2986510
cd6402234500f37286e52811dbdbfb87b557a437,Large Scale Foundation Models for Intelligent Manufacturing Applications: A Survey,2023,"Although the applications of artificial intelligence especially deep learning had greatly improved various aspects of intelligent manufacturing, they still face challenges for wide employment due to the poor generalization ability, difficulties to establish high-quality training datasets, and unsatisfactory performance of deep learning methods. The emergence of large scale foundational models(LSFMs) had triggered a wave in the field of artificial intelligence, shifting deep learning models from single-task, single-modal, limited data patterns to a paradigm encompassing diverse tasks, multimodal, and pre-training on massive datasets. Although LSFMs had demonstrated powerful generalization capabilities, automatic high-quality training dataset generation and superior performance across various domains, applications of LSFMs on intelligent manufacturing were still in their nascent stage. A systematic overview of this topic was lacking, especially regarding which challenges of deep learning can be addressed by LSFMs and how these challenges can be systematically tackled. To fill this gap, this paper systematically expounded current statue of LSFMs and their advantages in the context of intelligent manufacturing. and compared comprehensively with the challenges faced by current deep learning models in various intelligent manufacturing applications. We also outlined the roadmaps for utilizing LSFMs to address these challenges. Finally, case studies of applications of LSFMs in real-world intelligent manufacturing scenarios were presented to illustrate how LSFMs could help industries, improve their efficiency.",10.48550/arXiv.2312.06718
4560aaf6aa9d59dddbc4939c6573b1385761f567,CluSem: Accurate clustering-based ensemble method to predict motor imagery tasks from multi-channel EEG data,2021,"Background The classification of motor imagery electroencephalogram (MI-EEG) is a pivotal task in the biosignal classification process in the brain-computer interface (BCI) applications. Currently, this bio-engineering-based technology is being employed by researchers in various fields to develop cuttingedge applications. The classification of real-time MI-EEG signals is the most challenging task in these applications. The prediction performance of the existing classification methods is still limited due to the high dimensionality and dynamic behaviors of the real-time EEG data. Proposed Method To enhance the classification performance of real-time BCI applications, this paper presents a new clustering-based ensemble technique called CluSem to mitigate this problem. We also develop a new brain game called CluGame using this method to evaluate the classification performance of real-time motor imagery movements. In this game, real-time EEG signal classification and prediction tabulation through animated balls are controlled via threads. By playing this game, users can control the movements of the balls via the brain signals of motor imagery movements without using any traditional input devices. Results Our results demonstrate that CluSem is able to improve the classification accuracy between 5% and 15% compared to the existing methods on our collected as well as the publicly available EEG datasets. The source codes used to implement CluSem and CluGame are publicly available at https://github.com/MdOchiuddinMiah/MI-BCI_ML.",10.1101/2021.09.05.458710
1222c3eec67aa8d09799c60740360cae9d6026cb,Prediction of Motor Imagery Tasks from Multi-Channel EEG Data for Brain-Computer Interface Applications,2020,"The classification of motor imagery electroencephalogram (MI-EEG) is a pivotal part of the biosignal classification in the brain-computer interface (BCI) applications. Currently, this bio-engineering based technology is being employed by researchers in various fields to develop cutting edge applications. The classification of real-time MI-EEG signal is the core computing and challenging task in these applications. It is well-known that the existing classification methods are not so accurate due to the high dimensionality and dynamic behaviors of the real-time EEG data. To improve the classification performance of real-time BCI applications, this paper presents a clustering-based ensemble technique and a developed brain game that distinguishes different human thoughts. At first, we have gathered the brain signals, extracted and selected informative features from these signals to generate training and testing sets. After that, we have constructed several classifiers using Artificial Neural Network (ANN), Support Vector Machine (SVM), naïve Bayes, Decision Tree (DT), Random Forest, Bagging, AdaBoost and compared the performance of these existing approaches with suggested clustering-based ensemble technique. On average, the proposed ensemble technique improved the classification accuracy of roughly 5 to 15% compared to the existing methods. Finally, we have developed the targeted brain game employing our suggested ensemble technique. In this game, real-time EEG signal classification and prediction tabulation through animated ball are controlled via threads. By playing this game, users can control the movements of the balls via the brain signals of motor imagery movements without using any traditional input devices. All relevant codes are available via open repository at: https://github.com/mrzResearchArena/MI-EEG.",10.1101/2020.04.08.032201
23396e5737f0da128c9a011d28ac88735db1357e,An optimized design of seizure detection system using joint feature extraction of multichannel EEG signals,2019,"The detection of seizure onset and events using electroencephalogram (EEG) signals are important tasks in epilepsy research. The literature available on seizure detection has discussed the implementation of advanced signal processing algorithms using tools accessed over the cloud. However, seizure monitoring application needs near sensor processing due to privacy and latency issues. In this paper, a real time seizure detection system has been implemented using an embedded system. The proposed system is based on ensemble empirical mode decomposition (EEMD) and tunable-Q wavelet transform (TQWT) algorithms. The analysis and classification of non-stationary EEG signals require the wavelet transform with high Q-factor. However, direct use of TQWT increases the computational complexity of feature extraction from multivariate EEG signals. In this paper, the first step is to process the signal by using EEMD to obtain 8 intrinsic mode functions (IMFs). The Kraskov (KraEn), sample (SampEn), and permutation (PermEn) entropy features of IMFs are extracted and based on optimum values, and 4 IMFs are decomposed using TQWT. Secondly, centered correntropy (CenCorrEn) features of the 1st and 16th sub-band of TQWT have been used as classifier inputs. The performance of multilayer perceptron neural networks (MLPNN), least squares support vector machine (LSSVM), and random forest (RF) classifiers has been tested on the multichannel EEG data recorded from a local hospital. The RF classifier has produced the highest accuracy of 96.2% in classifying the signals. The proposed scheme has been employed in developing an embedded seizure detection system to assist neurologists in making seizure diagnostic decisions.",10.7555/JBR.33.20190019
186ed3abeb8e97f529bfcad2e7502a395936d364,"Performance Evaluation of Discrete Wavelet Transform, and Wavelet Packet Decomposition for Automated Focal and Generalized Epileptic Seizure Detection",2019,"In the past decades, wavelet transforms are widely employed for characterizing the electroencephalogram (EEG) signals for automatic diagnosis of epileptic seizure. But few vital issues like the classification of epileptic seizure types from normal EEG signals has not yet been benefited with wavelet transforms. Hence, in this paper, the two major types of wavelet transform, namely discrete wavelet transform (DWT) and wavelet packet decomposition (WPD) are employed for the automatic diagnosis of the epileptic seizure and its types. The publicly available KITS EEG database consisting of three groups namely, normal, focal epilepsy and generalized epilepsy are utilized in this work. Four experimental cases namely (i) normal-generalized epilepsy, (ii) normal-focal epilepsy, (iii) normal-focal-generalized and (iv) normal-epilepsy are used to investigate the proposed approach. Further, this paper attempts to identify the best wavelet function from the commonly used seven wavelet families and the level of decomposition required to analyse the EEG signals. The nine statistical features are extracted from the wavelet coefficients and fed into the support vector machine (SVM) classifier. From the experimental result it was found out that the DWT with rbio1.1 attained the highest classification accuracy for all the experimental cases.",10.1080/03772063.2019.1568206
002285ade41b9e1313f9c914b99e68b62fab7ff1,Scalable Recollections for Continual Lifelong Learning,2017,"Given the recent success of Deep Learning applied to a variety of single tasks, it is natural to consider more human-realistic settings. Perhaps the most difficult of these settings is that of continual lifelong learning, where the model must learn online over a continuous stream of non-stationary data. A successful continual lifelong learning system must have three key capabilities: it must learn and adapt over time, it must not forget what it has learned, and it must be efficient in both training time and memory. Recent techniques have focused their efforts primarily on the first two capabilities while questions of efficiency remain largely unexplored. In this paper, we consider the problem of efficient and effective storage of experiences over very large time-frames. In particular we consider the case where typical experiences are O(n) bits and memories are limited to O(k) bits for k",10.1609/aaai.v33i01.33011352
002359d4160e310b20637e3450da4757ec22dc45,Restarts Can Help in the On-Line Minimization of the Maximum Delivery Time on a Single Machine,2000,,10.1007/3-540-45253-2_39
59ad2aecfde8512480b5d7340a368dd834c64e0f,Online NDP-constraint scheduling of jobs with delivery times or weights,2022,,10.1007/s11590-022-01889-3
6d32bb42a9d27ecb4dfdde5a0e1c82cfc1c65bf7,Online Scheduling on a Parallel Batch Machine with Delivery Times and Limited Restarts,2021,,10.1007/s40305-021-00356-7
0e11db239f53293e3834828eaae33894b83bb880,Single-machine online scheduling of jobs with non-delayed processing constraint,2021,,10.1007/s10878-021-00722-4
1b105488d1908164daa92b4f380e345f053b5988,A best possible online algorithm for parallel batch scheduling with delivery times and limited restart,2020,,10.1007/s11590-020-01618-8
4414b3bae922531cdb1086fbd25697cbd016da82,An improved semi-online algorithm for scheduling on a single machine with unexpected breakdown,2020,,10.1007/s10878-020-00572-6
d8dcfb5718eaf1d9931998f4e2bb04c0ff8ca86d,Improved Approximation Algorithm for Scheduling on a Serial Batch Machine with Split-Allowed Delivery,2018,,10.1007/s40305-018-0210-x
5c5143c613d0edd845aba18132b037386814f388,Online integrated production–distribution scheduling problems without preemption,2016,,10.1007/s10878-015-9841-6
007b885f74eb1783a86e9ac0670c1035c08a199f,Bilateral Privacy Protection Scheme Based on Adaptive Location Generalization and Grouping Aggregation in Mobile Crowdsourcing,2024,"In mobile crowdsourcing (MCS), the task information released by task publishers and the sensed data submitted by workers may expose their privacy, while the rapid growth of MCS imposes increasing data processing pressure on cloud platforms and mobile devices. To address these challenges, a bilateral privacy protection scheme based on adaptive location generalization and grouping aggregation is presented in this article. The scheme uses federated learning as a framework and utilizes edge computing to reduce the data processing burden on cloud platforms and mobile devices. This article proposes the adaptive location generalization algorithm (KM-ALG) and a real task location release mechanism based on the RSA algorithm to protect the task location privacy of the task publisher. For workers’ privacy protection, the lightweight multiple perturbation algorithm based on localized differential privacy (LDP-MP) proposed in this article is used to protect workers’ data privacy. Aiming at the problem of data quality loss caused by perturbation, a perturbation elimination mechanism based on homomorphic encryption technology is proposed. In order to prevent workers’ sensed data from leaking location information, a grouping aggregation mechanism is used to destroy the correspondence between workers and submitted data, thereby protecting workers’ location privacy. In addition, a task allocation scheme adapted to task location privacy protection is also proposed. Finally, the effectiveness of the proposed algorithm is verified through experiments on multiple real data sets.",10.1109/JIOT.2024.3358799
3170c2174a34d19cae9ba9002c10993bca52813a,UAV-Assisted Cluster-Based Task Allocation for Mobile Crowdsensing in a Space–Air–Ground–Sea Integrated Network,2023,"Mobile crowdsensing (MCS), which is a grassroots sensing paradigm that utilizes the idea of crowdsourcing, has attracted the attention of academics. More and more researchers have devoted themselves to adopting MCS in space–air–ground–sea integrated networks (SAGSINs). Given the dynamics of the environmental conditions in SAGSINs and the uncertainty of the sensing capabilities of mobile people, the quality and coverage of the sensed data change periodically. To address this issue, we propose a novel UAV-assisted cluster-based task allocation (UCTA) algorithm for MCS in SAGSINs in a two-stage process. We first introduce the edge nodes and establish a three-layer hierarchical system with UAV-assistance, called “Platform–Edge Cluster–Participants”. Moreover, an edge-aided attribute-based cluster algorithm is designed, aiming at organizing tasks into clusters, which significantly diminishes both the communication overhead and computational complexity while enhancing the efficiency of task allocation. Subsequently, a greedy selection algorithm is proposed to select the final combination that performs the sensing task in each cluster. Extensive simulations are conducted comparing the developed algorithm with the other three benchmark algorithms, and the experimental results unequivocally endorse the superiority of our proposed UCTA algorithm.",10.3390/s24010208
1aa968934976d9be4ed2962aa3cd943e0bfc8ed4,Air-Ground Spatial Crowdsourcing with UAV Carriers by Geometric Graph Convolutional Multi-Agent Deep Reinforcement Learning,2023,"Spatial Crowdsourcing (SC) has been proved as an effective paradigm for data acquisition in urban environments. Apart from using human participants, with the rapid development of unmanned vehicles (UVs) technologies, unmanned aerial or ground vehicles (UAVs, UGVs) are equipped with various high-precision sensors, enabling them to become new types of data collectors. However, UGVs’ operational range is constrained by the road network, and UAVs are limited by power supply, it is thus natural to use UGVs and UAVs together as a coalition, and more precisely, UGVs behave as the UAV carriers for range extensions to achieve complicated air-ground SC tasks. In this paper, we propose a novel communication-based multi-agent deep reinforcement learning method called ""GARL"", which consists of a multi-center attention-based graph convolutional network (GCN) to accurately extract UGV specific features from UGV stop network called ""MC-GCN"", and a novel GNN-based communication mechanism called ""E-Comm"" to make the cooperation among UGVs adaptive to constant changing of geometric shapes formed by UGVs. Extensive simulation results on two campuses of KAIST and UCLA campuses show that GARL consistently outperforms eight other baselines in terms of overall efficiency.",10.1109/ICDE55515.2023.00140
b4293f17cfdb1ad1f24aa687794f52001516dc94,Space-Air-Ground Integrated Mobile Crowdsensing for Partially Observable Data Collection by Multi-Scale Convolutional Graph Reinforcement Learning,2022,"Mobile crowdsensing (MCS) is attracting considerable attention in the past few years as a new paradigm for large-scale information sensing. Unmanned aerial vehicles (UAVs) have played a significant role in MCS tasks and served as crucial nodes in the newly-proposed space-air-ground integrated network (SAGIN). In this paper, we incorporate SAGIN into MCS task and present a Space-Air-Ground integrated Mobile CrowdSensing (SAG-MCS) problem. Based on multi-source observations from embedded sensors and satellites, an aerial UAV swarm is required to carry out energy-efficient data collection and recharging tasks. Up to date, few studies have explored such multi-task MCS problem with the cooperation of UAV swarm and satellites. To address this multi-agent problem, we propose a novel deep reinforcement learning (DRL) based method called Multi-Scale Soft Deep Recurrent Graph Network (ms-SDRGN). Our ms-SDRGN approach incorporates a multi-scale convolutional encoder to process multi-source raw observations for better feature exploitation. We also use a graph attention mechanism to model inter-UAV communications and aggregate extra neighboring information, and utilize a gated recurrent unit for long-term performance. In addition, a stochastic policy can be learned through a maximum-entropy method with an adjustable temperature parameter. Specifically, we design a heuristic reward function to encourage the agents to achieve global cooperation under partial observability. We train the model to convergence and conduct a series of case studies. Evaluation results show statistical significance and that ms-SDRGN outperforms three state-of-the-art DRL baselines in SAG-MCS. Compared with the best-performing baseline, ms-SDRGN improves 29.0% reward and 3.8% CFE score. We also investigate the scalability and robustness of ms-SDRGN towards DRL environments with diverse observation scales or demanding communication conditions.",10.3390/e24050638
00240c74a2f1b812b7faf98556fffaa6ae2221da,Applying adaptive hypermedia technologies to a learning tool,2005,"In this paper, we present an adaptive learning tool that can help students learn the concepts of automata theory. It is an extension of an existing software called NEO/spl I.bar/VAM (Lee and Park, 2005) which was originally developed for helping students understand the concepts of automata. The extensions were made in order to provide students who have different backgrounds with appropriate contents by utilizing AHA! (De Bra et al., 2003) which is an open source adaptive hypermedia system. With the learning tool, students can experiment constructing a simple computer and test transition functions based on user's knowledge level. Different types of adaptations are employed in order to provide appropriate contents to users.",10.1109/ICALT.2005.67
00242a60e127c5d66f23d039428caaed57a48cd2,Multiple virtual machine live migration in federated cloud systems,2014,"The idea of computing utility incarnated by the cloud paradigm is gaining a lot of success, both for entertainment and business applications. The consequent increasing demand of computing, storage and communication resources within data centers is fostering new forms of infrastructure sharing such as cloud federations, which can take advantage of virtualization technologies and, in particular, of multiple virtual machine live migration techniques. Such a scenario requires a quantitative characterization of the performance of the inter-data center network infrastructure underlying the cloud federation. In this paper we propose an analytical model useful to dimension network capacity in order to achieve some given performance level in a federate cloud, assuming some simple multiple virtual machine live migration strategies.",10.1109/INFCOMW.2014.6849163
078241442033645965d810576d7f93f9c3a15b54,Virtual machines pre-copy live migration cost modeling and prediction: a survey,2021,"Live migration is an essential feature in virtual infrastructure and cloud computing datacenters. Using live migration, virtual machines can be online migrated from a physical machine to another with negligible service interruption. Load balance, power saving, dynamic resource allocation, and high availability algorithms in virtual data-centers and cloud computing environments are dependent on live migration. Live migration process has six phases that result in live migration cost. Several papers analyze and model live migration costs for different hypervisors, different kinds of workloads and different models of analysis. In addition, there are also many other papers that provide prediction techniques for live migration costs. It is a challenge for the reader to organize, classify, and compare live migration overhead research papers due to the broad focus of the papers in this domain. In this survey paper, we classify, analyze, and compare different papers that cover pre-copy live migration cost analysis and prediction from different angels to show the contributions and the drawbacks of each study. Papers classification helps the readers to get different studies details about a specific live migration cost parameter. The classification of the paper considers the papers’ research focus, methodology, the hypervisors, and the cost parameters. Papers analysis helps the readers to know which model can be used for which hypervisor and to know the techniques used for live migration cost analysis and prediction. Papers comparison shows the contributions, drawbacks, and the modeling differences by each paper in a table format that simplifies the comparison. Virtualized Data-center and cloud computing clusters admins can also make use of this paper to know which live migration cost prediction model can fit for their environments.",10.1007/s10619-021-07387-2
d00a5de089cc3ef11420cc63f43cc8f29c67e51e,Live Migration Timing Optimization Integration with VMware Environments,2021,"Live migration is an essential feature in virtual infrastructure and cloud computing datacenters. Using live migration, virtual machines can be online migrated from a physical machine to another with negligible service interruption. Load balance, power saving, dynamic resource allocation, and high availability algorithms in virtual data-centers and cloud computing environments are dependent on live migration. Live migration process has six phases that result in live migration overhead. Currently, virtual datacenters admins run live migrations without an idea about the migration cost prediction and without recommendations about the optimal timing for initiating a VM live migration especially for large memory VMs or for concurrently multiple VMs migration. Without cost prediction and timing optimization, live migration might face longer duration, network bottlenecks and migration failure in some cases. The previously proposed timing optimization approach is based on using machine learning for live migration cost prediction and the network utilization predict ion of the cluster. In this paper, we show how to integrate our machine learning based timing optimization algorithm with VMware vSphere. This integration deployment proves the practicality of the proposed algorithm by presenting the building blocks of the tools and backend scripts that should run to implement this timing optimization feature. The paper shows also how the IT admins can make use of this novel cost prediction and timing optimization option as an integrated plug-in within VMware vSphere UI to be notified with the optimal timing recommendation in case of a having live migration request.",10.1007/978-3-030-72369-9_6
c0cf85f769992fd6fe0c9d76c2869b2dc0f06321,Design and Implementation of SCC System based on Cloud Architecture,2019,"This paper addresses a service-oriented, customized on-demand, integrated cloud architecture for the satellite control center system. The cloud architecture is a three-layer hierarchy including service/business layer, platform layer and hardware layer. Based on the cloud architecture, the SCC system is designed to integrate computing, storage, and networking resources to form a powerful converged infrastructure platform. The SCC software are implemented as eleven functional services: data display software, data processing software, data storage and management software, database software, orbit calculation and analysis software, control calculation and analysis software, duplex management software, command operation software, monitor and control software, interface computer software and time service software. Details of the overall system architecture and the integration of the above software services are included in the paper. The paper concludes that design and implementation of efficient, reliable, scalable and flexible ground control system is an attractive but challenging area, and there is still work to be done.",10.1145/3358331.3358369
b6471b18d19a77a75598b2a3c4a6bcbb46c171bd,Efficient Online Virtual Machines Migration for Alert-Based Disaster Resilience,2019,"Several recent weather-based disasters had very negative impacts on cloud networks, causing Data Center (DC) shutdown, consequent data-loss and intolerable downtime of cloud services. This has put the reactive disaster-resilient design of cloud networks on top the agenda of several cloud DC operators. DC operators are investigating approaches to avoid downtime of cloud services in case a DC is affected by a disaster. Thanks to virtualization most cloud services run on Virtual Machines (VMs) hosted by DCs, so it is possible to keep these services alive if the VMs are evacuated (namely, migrated) before the disaster from a DC affected by the disaster to a DC in a safe location, in an online technique. This technique is known as online “VM migration”, which results without or with a minimal service downtime. In this paper, we present an Integer Linear Programming (ILP) model for efficient online VMs migration in case of an alerted disaster (e.g., most weather-based disasters, as hurricanes) such as to avoid service downtime. The ILP performs scheduling and assigns route and bandwidth to the migration of VMs towards a safe DC within an alert time, with the objective of maximizing the number of VMs migrated and minimizing service downtime, network resource occupation and migration duration. We present a comparative analysis of offline and online migration strategies such as to quantify the trade-off between downtime, network resource utilization and migration duration. Moreover, we investigate the impact of the memory dirtying rate on the online migration process, i.e., the number of VMs evacuated and network resource occupation.",10.1109/DRCN.2019.8713760
92785f08d2fd9d18fddaa431023f0d7a4756cd66,Enhanced Cost Analysis of Multiple Virtual Machines Live Migration in VMware Environments,2018,"Live migration is an important feature in modern software-defined datacenters and cloud computing environments. Dynamic resource management, load balance, power saving and fault tolerance are all dependent on the live migration feature. Despite the importance of live migration, the cost of live migration cannot be ignored and may result in service availability degradation. Live migration cost includes the migration time, downtime, CPU overhead, network and power consumption. There are many research articles that discuss the problem of live migration cost with different scopes like analyzing the cost and relate it to the parameters that control it, proposing new migration algorithms that minimize the cost and also predicting the migration cost. For the best of our knowledge, most of the papers that discuss the migration cost problem focus on open source hypervisors. For the research articles focus on VMware environments, none of the published articles proposed migration time, network overhead and power consumption modeling for single and multiple VMs live migration. In this paper, we propose empirical models for the live migration time, network overhead and power consumption for single and multiple VMs migration. The proposed models are obtained using a VMware based testbed.",10.1109/SC2.2018.00010
deccdc6a2b53bfdd7d0817fc2651d7cfcd6114fb,Multiple Virtual Machines Live Migration Scheduling Method Study on VMware vMotion,2018,"VM vMotion is the key feature of virtualization and it allows a working virtual machine moving to another physical host without disrupting its service. When administrators perform VM vMotion, they need to consider the vMotion sequence, resource allocation problem and then run vMotion one by one by monitoring the whole vMotion process. However, when the data center is larger and needs to be redeployed, it will become highly complicated and manual operation will be very inefficient. Therefore we present the automatically scheduling method of multiple virtual machines migration to reduce operating procedures and minimize the total migration time. Experimental results show that 50% of the total migration time can be reduced.",10.1109/CCOMS.2018.8463330
569c9dcd9c9b7d0797349396589a65fa1bb4c3c4,Live Migration for Multiple Correlated Virtual Machines in Cloud-Based Data Centers,2018,"With the development of cloud computing, virtual machine migration is emerging as a promising technique to save energy, enhance resource utilizations, and guarantee Quality of Service (QoS) in cloud datacenters. Most of existing studies on the virtual machine migration, however are based on a single virtual machine migration. Although there are some researches on multiple virtual machines migration, the author usually does not consider the correlation among these virtual machines. In practice, in order to save energy and maintain system performance, cloud providers usually need to migrate multiple correlated virtual machines or migrate the entire virtual datacenter (VDC) request. In this paper, we focus on the efficient online live migration of multiple correlated VMs in VDC requests, for optimizing the migration performance. To solve this problem, we propose an efficient VDC migration algorithm (VDC-M). We use the US-wide US National Science Foundation (NSF) network as substrate network to conduct extensive simulation experiments. Simulation results show that the performance of the proposed algorithm is promising in terms of the total VDC remapping cost, the blocking ratio, the average migration time and the average downtime.",10.1109/TSC.2015.2477825
0036975a5e51251e3ccde743ecc3aa18a9ae7623,"A Survey on Virtual Machine Migration: Challenges, Techniques, and Open Issues",2018,"When users flood in cloud data centers, how to efficiently manage hardware resources and virtual machines (VMs) in a data center to both lower economical cost and ensure a high service quality becomes an inevitable work for cloud providers. VM migration is a cornerstone technology for the majority of cloud management tasks. It frees a VM from the underlying hardware. This feature brings a plenty of benefits to cloud providers and users. Many researchers are focusing on pushing its cutting edge. In this paper, we first give an overview of VM migration and discuss both its benefits and challenges. VM migration schemes are classified from three perspectives: 1) manner; 2) distance; and 3) granularity. The studies on non-live migration are simply reviewed, and then those on live migration are comprehensively surveyed based on the three main challenges it faces: 1) memory data migration; 2) storage data migration; and 3) network connection continuity. The works on quantitative analysis of VM migration performance are also elaborated. With the development and evolution of cloud computing, user mobility becomes an important motivation for live VM migration in some scenarios (e.g., fog computing). Thus, the studies regarding linking VM migration to user mobility are summarized as well. At last, we list the open issues which are waiting for solutions or further optimizations on live VM migration.",10.1109/COMST.2018.2794881
ad9127d52b33f1e09fedec669c87ac83094b360e,AHP for a Comparative Study of Tools Used for Programming Learning,2020,,10.1007/978-3-030-50896-8_51
c303d8bf837cd173bb9bd8a0060d5b28e79b4bf8,BioMove: Biometric User Identification from Human Kinesiological Movements for Virtual Reality Systems,2020,"Virtual reality (VR) has advanced rapidly and is used for many entertainment and business purposes. The need for secure, transparent and non-intrusive identification mechanisms is important to facilitate users’ safe participation and secure experience. People are kinesiologically unique, having individual behavioral and movement characteristics, which can be leveraged and used in security sensitive VR applications to compensate for users’ inability to detect potential observational attackers in the physical world. Additionally, such method of identification using a user’s kinesiological data is valuable in common scenarios where multiple users simultaneously participate in a VR environment. In this paper, we present a user study (n = 15) where our participants performed a series of controlled tasks that require physical movements (such as grabbing, rotating and dropping) that could be decomposed into unique kinesiological patterns while we monitored and captured their hand, head and eye gaze data within the VR environment. We present an analysis of the data and show that these data can be used as a biometric discriminant of high confidence using machine learning classification methods such as kNN or SVM, thereby adding a layer of security in terms of identification or dynamically adapting the VR environment to the users’ preferences. We also performed a whitebox penetration testing with 12 attackers, some of whom were physically similar to the participants. We could obtain an average identification confidence value of 0.98 from the actual participants’ test data after the initial study and also a trained model classification accuracy of 98.6%. Penetration testing indicated all attackers resulted in confidence values of less than 50% (<50%), although physically similar attackers had higher confidence values. These findings can help the design and development of secure VR systems.",10.3390/s20102944
